desc_id,text_match_desc_ids,text_match_strings
jerusalem.e.illbk.21,jerusalem.e.illbk.23,O that Death & Annihilation were the same
mhh.i.illbk.03,mhh.c.illbk.03,"As a new heaven is begun, and it is now thir- <br>-ty-three years since its advent: the Eternal Hell <br>revives. And lo! Swedenborg is the Angel sitting <br>at the tomb; his writings are the linen clothes folded <br>up. Now is the dominion of Edom, & the return of <br>Adam into Paradise; see Isaiah XXXIV & XXXV Chap:<br>Without Contraries is no progression. Attraction <br>and Repulsion, Reason and Energy, Love and <br>Hate, are necessary to Human existence.<br>From these contraries spring what the religious call <br>Good & Evil. Good is the passive that obeys Reason <br>Evil is the active springing from Energy.<br>Good is Heaven. Evil is Hell"
mhh.i.illbk.03,mhh.f.illbk.03,"As a new heaven is begun, and it is now thir- <br>-ty-three years since its advent: the Eternal Hell <br>revives. And lo! Swedenborg is the Angel sitting <br>at the tomb; his writings are the linen clothes folded <br>up. Now is the dominion of Edom, & the return of <br>Adam into Paradise; see Isaiah XXXIV & XXXV Chap:<br>Without Contraries is no progression. Attraction <br>and Repulsion, Reason and Energy, Love and <br>Hate, are necessary to Human existence.<br>From these contraries spring what the religious call <br>Good & Evil. Good is the passive that obeys Reason <br>Evil is the active springing from Energy.<br>Good is Heaven. Evil is Hell"
mhh.i.illbk.03,mhh.b.illbk.03,"As a new heaven is begun, and it is now thir- <br>-ty-three years since its advent: the Eternal Hell <br>revives. And lo! Swedenborg is the Angel sitting <br>at the tomb; his writings are the linen clothes folded <br>up. Now is the dominion of Edom, & the return of <br>Adam into Paradise; see Isaiah XXXIV & XXXV Chap:<br>Without Contraries is no progression. Attraction <br>and Repulsion, Reason and Energy, Love and <br>Hate, are necessary to Human existence.<br>From these contraries spring what the religious call <br>Good & Evil. Good is the passive that obeys Reason <br>Evil is the active springing from Energy.<br>Good is Heaven. Evil is Hell"
mhh.i.illbk.03,mhh.d.illbk.03,"3<br>As a new heaven is begun, and it is now thir- <br>-ty-three years since its advent: the Eternal Hell <br>revives. And lo! Swedenborg is the Angel sitting <br>at the tomb; his writings are the linen clothes folded <br>up. Now is the dominion of Edom, & the return of <br>Adam into Paradise; see Isaiah XXXIV & XXXV Chap:<br>Without Contraries is no progression. Attraction <br>and Repulsion, Reason and Energy, Love and <br>Hate, are necessary to Human existence.<br>From these contraries spring what the religious call <br>Good & Evil. Good is the passive that obeys Reason <br>Evil is the active springing from Energy.<br>Good is Heaven. Evil is Hell"
mhh.i.illbk.03,mhh.h.illbk.03,"3<br>As a new heaven is begun, and it is now thir- <br>-ty-three years since its advent: the Eternal Hell <br>revives. And lo! Swedenborg is the Angel sitting <br>at the tomb; his writings are the linen clothes folded <br>up. Now is the dominion of Edom, & the return of <br>Adam into Paradise; see Isaiah XXXIV & XXXV Chap:<br>Without Contraries is no progression. Attraction <br>and Repulsion, Reason and Energy, Love and <br>Hate, are necessary to Human existence.<br>From these contraries spring what the religious call <br>Good & Evil. Good is the passive that obeys Reason <br>Evil is the active springing from Energy.<br>Good is Heaven. Evil is Hell"
mhh.i.illbk.03,mhh.g.illbk.03,"3<br>As a new heaven is begun, and it is now thir- <br>-ty-three years since its advent: the Eternal Hell <br>revives. And lo! Swedenborg is the Angel sitting <br>at the tomb; his writings are the linen clothes folded <br>up. Now is the dominion of Edom, & the return of <br>Adam into Paradise; see Isaiah XXXIV & XXXV Chap:<br>Without Contraries is no progression. Attraction <br>and Repulsion, Reason and Energy, Love and <br>Hate, are necessary to Human existence.<br>From these contraries spring what the religious call <br>Good & Evil. Good is the passive that obeys Reason <br>Evil is the active springing from Energy.<br>Good is Heaven. Evil is Hell"
mhh.i.illbk.03,mhh.e.illbk.03,"As a new heaven is begun, and it is now thir- <br>-ty-three years since its advent: the Eternal Hell <br>revives. And lo! Swedenborg is the Angel sitting <br>at the tomb; his writings are the linen clothes folded <br>up. Now is the dominion of Edom, & the return of <br>Adam into Paradise; see Isaiah XXXIV & XXXV Chap:<br>Without Contraries is no progression. Attraction <br>and Repulsion, Reason and Energy, Love and <br>Hate, are necessary to Human existence.<br>From these contraries spring what the religious call <br>Good & Evil. Good is the passive that obeys Reason <br>Evil is the active springing from Energy.<br>Good is Heaven. Evil is Hell"
songsie.y.illbk.39,songsie.v.illbk.43,"The SICK ROSE<br>O Rose thou art sick.<br>The invisible worm.<br>That flies in the night<br>In the howling storm:<br>Has found out thy bed<br>Of crimson joy:<br>And his dark secret love<br>Does thy life destroy"
songsie.y.illbk.39,songsie.a.illbk.48,"The SICK ROSE<br>O Rose thou art sick.<br>The invisible worm.<br>That flies in the night<br>In the howling storm:<br>Has found out thy bed<br>Of crimson joy:<br>And his dark secret love<br>Does thy life destroy"
songsie.y.illbk.39,songsie.c.illbk.37,"The SICK ROSE<br>O Rose thou art sick.<br>The invisible worm.<br>That flies in the night<br>In the howling storm:<br>Has found out thy bed<br>Of crimson joy"
songsie.y.illbk.39,songsie.c.illbk.37,"And his dark secret love<br>Does thy life destroy"
songsie.y.illbk.39,songsie.r.illbk.41,"The SICK ROSE<br>O Rose thou art sick.<br>The invisible worm.<br>That flies in the night<br>In the howling storm:<br>Has found out thy bed<br>Of crimson joy:<br>And his dark secret love<br>Does thy life destroy"
songsie.y.illbk.39,songsie.aa.illbk.39,"39<br>The SICK ROSE<br>O Rose thou art sick.<br>The invisible worm.<br>That flies in the night<br>In the howling storm"
songsie.y.illbk.39,songsie.aa.illbk.39,"Has found out thy bed<br>Of crimson joy:<br>And his dark secret love<br>Does thy life destroy"
songsie.y.illbk.39,songsie.e.illbk.43,"The SICK ROSE<br>O Rose thou art sick.<br>The invisible worm.<br>That flies in the night<br>In the howling storm:<br>Has found out thy bed<br>Of crimson joy:<br>And his dark secret love<br>Does thy life destroy"
songsie.y.illbk.39,songsie.z.illbk.39,"39<br>The SICK ROSE<br>O Rose thou art sick.<br>The invisible worm.<br>That flies in the night<br>In the howling storm:<br>Has found out thy bed<br>Of crimson joy:<br>And his dark secret love<br>Does thy life destroy"
songsie.y.illbk.39,songsie.b.illbk.44,"The SICK ROSE<br>O Rose thou art sick.<br>The invisible worm.<br>That flies in the night<br>In the howling storm:<br>Has found out thy bed<br>Of crimson joy:<br>And his dark secret love<br>Does thy life destroy"
songsie.y.illbk.39,songsie.l.illbk.48,"The SICK ROSE<br>O Rose thou art sick.<br>The invisible worm.<br>That flies in the night<br>In the howling storm:<br>Has found out thy bed<br>Of crimson joy:<br>And his dark secret love<br>Does thy life destroy"
songsie.y.illbk.39,songsie.t.illbk.39,"39<br>The SICK ROSE<br>O Rose thou art sick.<br>The invisible worm.<br>That flies in the night<br>In the howling storm:<br>Has found out thy bed<br>Of crimson joy:<br>And his dark secret love<br>Does thy life destroy"
songsie.y.illbk.39,songsie.n.illbk.10,"39<br>The SICK ROSE<br>O Rose thou art sick.<br>The invisible worm.<br>That flies in the night<br>In the howling storm:<br>Has found out thy bed<br>Of crimson joy:<br>And his dark secret love<br>Does thy life destroy"
mhh.d.illbk.08,mhh.b.illbk.08,"Proverbs of Hell<br>Prisons are built with stones of Law, Brothels with <br>bricks of Religion. <br>The pride of the peacock is the glory of God. <br>The lust of the goat is the bounty of God. <br>The wrath of the lion is the wisdom of God. <br>The nakedness of woman is the work of God. <br>Excess of sorrow laughs. Excess of joy weeps. <br>The roaring of lions, the howling of wolves, the raging <br>of the stormy sea, and the destructive sword, are <br>portions of eternity too great for the eye of man. <br>The fox condemns the trap, not himself. <br>Joys impregnate, Sorrows bring forth. <br>Let man wear the fell of the lion. woman the fleece of <br>the sheep. <br>The bird a nest. the spider a web, man friendship. <br>The selfish smiling fool. & the sullen frowning fool. shall <br>be both thought wise. that they may be a rod. <br>What is now proved was once, only imagin'd. <br>The rat, the mouse. the fox, the rabbet; watch the roots, <br>the lion. the tyger. the horse. the elephant, watch <br>the fruits, <br>The cistern contains; the fountain overflows <br>One thought, fills immensity. <br>Always be ready to speak your mind, and a base man <br>will avoid you. <br>Every thing possible to be believ'd is an image of truth. <br>The eagle never lost so much time. as when he submit- <br>-ted to learn of the crow.<br>The"
mhh.d.illbk.08,mhh.g.illbk.08,"8<br>Proverbs of Hell<br>Prisons are built with stones of Law, Brothels with <br>bricks of Religion. <br>The pride of the peacock is the glory of God. <br>The lust of the goat is the bounty of God. <br>The wrath of the lion is the wisdom of God. <br>The nakedness of woman is the work of God. <br>Excess of sorrow laughs. Excess of joy weeps. <br>The roaring of lions, the howling of wolves, the raging <br>of the stormy sea. and the destructive sword. are <br>portions of eternity too great for the eye of man. <br>The fox condemns the trap, not himself. <br>Joys impregnate, Sorrows bring forth. <br>Let man wear the fell of the lion. woman the fleece of <br>the sheep. <br>The bird a nest. the spider a web. man friendship. <br>The selfish smiling fool. & the sullen frowning fool. shall <br>be both thought wise, that they may be a rod. <br>What is now proved was once, only imagin'd. <br>The rat, the mouse, the fox, the rabbet; watch the roots, <br>the lion, the tyger. the horse, the elephant, watch <br>the fruits, <br>The cistern contains; the fountain overflows <br>One thought, fills immensity. <br>Always be ready to speak your mind, and a base man <br>will avoid you. <br>Every thing possible to be believ'd is an image of truth. <br>The eagle never lost so much time. as when he submit- <br>-ted to learn of the crow.<br>The"
mhh.d.illbk.08,mhh.f.illbk.08,"Proverbs of Hell<br>Prisons are built with stones of Law, Brothels with <br>bricks of Religion. <br>The pride of the peacock is the glory of God. <br>The lust of the goat is the bounty of God. <br>The wrath of the lion is the wisdom of God. <br>The nakedness of woman is the work of God. <br>Excess of sorrow laughs. Excess of joy weeps. <br>The roaring of lions, the howling of wolves, the raging <br>of the stormy sea. and the destructive sword. are <br>portions of eternity too great for the eye of man. <br>The fox condemns the trap, not himself. <br>Joys impregnate, Sorrows bring forth. <br>Let man wear the fell of the lion. woman the fleece of <br>the sheep. <br>The bird a nest. the spider a web, man friendship. <br>The selfish smiling fool. & the sullen frowning fool. shall <br>be both thought wise. that they may be a rod. <br>What is now proved was once, only imagin'd. <br>The rat, the mouse. the fox, the rabbet; watch the roots, <br>the lion, the tyger. the horse. the elephant, watch <br>the fruits, <br>The cistern contains; the fountain overflows <br>One thought, fills immensity. <br>Always be ready to speak your mind, and a base man <br>will avoid you. <br>Every thing possible to be believ'd is an image of truth. <br>The eagle never lost so much time. as when he submit- <br>-ted to learn of the crow.<br>The"
mhh.d.illbk.08,mhh.e.illbk.08,"Proverbs of Hell<br>Prisons are built with stones of Law, Brothels with <br>bricks of Religion. <br>The pride of the peacock is the glory of God. <br>The lust of the goat is the bounty of God. <br>The wrath of the lion is the wisdom of God. <br>The nakedness of woman is the work of God. <br>Excess of sorrow laughs. Excess of joy weeps. <br>The roaring of lions, the howling of wolves, the raging <br>of the stormy sea, and the destructive sword. are <br>portions of eternity too great for the eye of man. <br>The fox condemns the trap. not himself. <br>Joys impregnate. Sorrows bring forth. <br>Let man wear the fell of the lion. woman the fleece of <br>the sheep. <br>The bird a nest. the spider a web, man friendship. <br>The selfish smiling fool. & the sullen frowning fool. shall <br>be both thought wise. that they may be a rod. <br>What is now proved was once, only imagin'd. <br>The rat, the mouse. the fox, the rabbet; watch the roots, <br>the lion. the tyger. the horse. the elephant, watch <br>the fruits, <br>The cistern contains; the fountain overflows <br>One thought, fills immensity. <br>Always be ready to speak your mind, and a base man <br>will avoid you. <br>Every thing possible to be believ'd is an image of truth. <br>The eagle never lost so much time. as when he submit- <br>-ted to learn of the crow.<br>The"
mhh.d.illbk.08,mhh.h.illbk.08,"8<br>Proverbs of Hell<br>Prisons are built with stones of Law, Brothels with <br>bricks of Religion. <br>The pride of the peacock is the glory of God. <br>The lust of the goat is the bounty of God. <br>The wrath of the lion is the wisdom of God. <br>The nakedness of woman is the work of God. <br>Excess of sorrow laughs. Excess of joy weeps. <br>The roaring of lions, the howling of wolves, the raging <br>of the stormy sea, and the destructive sword, are <br>portions of eternity too great for the eye of man. <br>The fox condemns the trap, not himself. <br>Joys impregnate, Sorrows bring forth. <br>Let man wear the fell of the lion, woman the fleece of <br>the sheep. <br>The bird a nest. the spider a web, man friendship. <br>The selfish smiling fool. & the sullen frowning fool. shall <br>be both thought wise. that they may be a rod. <br>What is now proved was once, only imagin'd. <br>The rat, the mouse. the fox, the rabbet; watch the roots, <br>the lion. the tyger, the horse, the elephant, watch <br>the fruits, <br>The cistern contains; the fountain overflows <br>One thought, fills immensity. <br>Always be ready to speak your mind, and a base man <br>will avoid you. <br>Every thing possible to be believ'd is an image of truth. <br>The eagle never lost so much time, as when he submit- <br>-ted to learn of the crow.<br>The"
mhh.d.illbk.08,mhh.i.illbk.08,"8<br>Proverbs of Hell<br>Prisons are built with stones of Law, Brothels with <br>bricks of Religion. <br>The pride of the peacock is the glory of God. <br>The lust of the goat is the bounty of God. <br>The wrath of the lion is the wisdom of God. <br>The nakedness of woman is the work of God. <br>Excess of sorrow laughs. Excess of joy weeps. <br>The roaring of lions, the howling of wolves, the raging <br>of the stormy sea. and the destructive sword. are <br>portions of eternity too great for the eye of man. <br>The fox condemns the trap, not himself. <br>Joys impregnate, Sorrows bring forth. <br>Let man wear the fell of the lion. woman the fleece of <br>the sheep. <br>The bird a nest, the spider a web, man friendship. <br>The selfish smiling fool. & the sullen frowning fool. shall <br>be both thought wise. that they may be a rod. <br>What is now proved was once, only imagin'd. <br>The rat, the mouse. the fox, the rabbet; watch the roots, <br>the lion, the tyger. the horse. the elephant, watch <br>the fruits, <br>The cistern contains"
mhh.d.illbk.08,mhh.i.illbk.08,"the fountain overflows <br>One thought, fills immensity. <br>Always be ready to speak your mind, and a base man <br>will avoid you. <br>Every thing possible to be believ'd is an image of truth. <br>The eagle never lost so much time. as when he submit- <br>-ted to learn of the crow.<br>The"
mhh.d.illbk.08,mhh.c.illbk.08,"Proverbs of Hell<br>Prisons are built with stones of Law, Brothels with <br>bricks of Religion. <br>The pride of the peacock is the glory of God. <br>The lust of the goat is the bounty of God. <br>The wrath of the lion is the wisdom of God. <br>The nakedness of woman is the work of God. <br>Excess of sorrow laughs. Excess of joy weeps. <br>The roaring of lions, the howling of wolves, the raging <br>of the stormy sea. and the destructive sword, are <br>portions of eternity too great for the eye of man. <br>The fox condemns the trap, not himself. <br>Joys impregnate. Sorrows bring forth. <br>Let man wear the fell of the lion. woman the fleece of <br>the sheep. <br>The bird a nest, the spider a web, man friendship. <br>The selfish smiling fool. & the sullen frowning fool. shall <br>be both thought wise. that they may be a rod. <br>What is now proved was once, only imagin'd. <br>The rat, the mouse, the fox, the rabbet; watch the roots, <br>the lion, the tyger. the horse. the elephant, watch <br>the fruits, <br>The cistern contains; the fountain overflows <br>One thought, fills immensity. <br>Always be ready to speak your mind, and a base man <br>will avoid you, <br>Every thing possible to be believ'd is an image of truth. <br>The eagle never lost so much time. as when he submit- <br>-ted to learn of the crow.<br>The"
urizen.f.illbk.18,urizen.g.illbk.19,"They call'd her Pity, and fled<br>11. ""Spread a Tent. with strong cur-<br>-tains around them<br>""Let cords & stakes bind in the Void<br>That Eternals may no more behold them""<br>12, They began to weave curtains of<br>darkness<br>They erected large pillars round the Void<br>With golden hooks fastend in the pillars<br>With infinite labour the Eternals<br>A woof wove. and called it Science<br>Chap: VI.<br>1. But Los saw the Female & pitied<br>He embrac'd her, she wept, she refus'd<br>In perverse and cruel delight<br>She fled from his arms"
urizen.f.illbk.18,urizen.g.illbk.19,"yet he followd<br>2. Eternity shudder'd when they saw,<br>Man begetting his likeness,<br>On his own divided image.<br>3. A time passed over, the Eternals<br>Began to erect the tent;<br>When Enitharmon sick,<br>Felt a Worm within her womb.<br>4. Yet helpless it lay like a Worm<br>In the trembling womb<br>To be moulded into existence<br>5, All day the worm lay on her bosom<br>All night within her womb<br>The worm lay till it grew to a ser-<br>-pent<br>With dolorous hissings & poisons<br>Round Enitharmons loins folding,<br>6, Coild within Enitharmons womb<br>The serpent grew casting its scales"
urizen.f.illbk.18,urizen.g.illbk.19,"With sharp pangs the hissings began<br>To change to a grating cry,<br>Many sorrows and dismal throes.<br>Many forms of fish, bird & beast<br>Brought forth an Infant form<br>Where was a worm before.<br>7. The Eternals their tent finished<br>Alarm'd with these gloomy visions<br>When Enitharmon groaning<br>Produc'd a man Child to the light.<br>8. A shriek ran thro' Eternity:<br>And a paralytic stroke;<br>At the birth of the Human shadow,<br>9, Delving earth in his resistless<br>way"
urizen.f.illbk.18,urizen.g.illbk.19,"Howling, the Child with fierce flames<br>Issu'd from Enitharmon.<br>10. The Eternals, closed the tent<br>They beat down the stakes the cords"
urizen.f.illbk.18,urizen.c.illbk.17,"They call'd her Pity, and fled<br>11. ""Spread a Tent. with strong cur-<br>-tains around them<br>""Let cords & stakes bind in the Void<br>That Eternals may no more behold them""<br>12, They began to weave curtains of<br>darkness<br>They erected large pillars round the Void<br>With golden hooks fastend in the pillars<br>With infinite labour the Eternals<br>A woof wove. and called it Science<br>Chap: VI.<br>1. But Los saw the Female & pitied<br>He embrac'd her, she wept, she refus'd<br>In perverse and cruel delight<br>She fled from his arms"
urizen.f.illbk.18,urizen.c.illbk.17,"yet he followd<br>2, Eternity shudder'd when they saw,<br>Man begetting his likeness.<br>On his own divided image.<br>3, A time passed over, the Eternals<br>Began to erect the tent;<br>When Enitharmon sick,<br>Felt a Worm within her womb.<br>4. Yet helpless it lay like a Worm<br>In the trembling womb<br>To be moulded into existence<br>5, All day the worm lay on her bosom<br>All night within her womb<br>The worm lay till it grew to a ser-<br>-pent<br>With dolorous hissings & poisons<br>Round Enitharmons loins folding,<br>6, Coild within Enitharmons womb<br>The serpent grew casting its scales<br>With sharp pangs the hissings began<br>To change to a grating cry,<br>Many sorrows and dismal throes,<br>Many forms of fish, bird & beast"
urizen.f.illbk.18,urizen.c.illbk.17,"Brought forth an Infant form<br>Where was a worm before.<br>7. The Eternals their tent finished<br>Alarm'd with these gloomy visions<br>When Enitharmon groaning<br>Produc'd a man Child to the light,<br>8. A shriek ran thro' Eternity:<br>And a paralytic stroke;<br>At the birth of the Human shadow,<br>9. Delving earth in his resistless<br>way;<br>Howling, the Child with fierce flames<br>Issu'd from Enitharmon.<br>10. The Eternals, closed the tent<br>They beat down the stakes the cords"
urizen.f.illbk.18,urizen.a.illbk.19,"They call'd her Pity, and fled<br>11. ""Spread a Tent. with strong cur-<br>-tains around them<br>""Let cords & stakes bind in the Void<br>That Eternals may no more behold them""<br>12. They began to weave curtains of<br>darkness<br>They erected large pillars round the Void<br>With golden hooks fastend in the pillars<br>With infinite labour the Eternals<br>A woof wove. and called it Science<br>Chap: VI.<br>1. But Los saw the Female & pitied<br>He embrac'd her, she wept, she refus'd<br>In perverse and cruel delight<br>She fled from his arms"
urizen.f.illbk.18,urizen.a.illbk.19,"yet he followd<br>2. Eternity shudder'd when they saw.<br>Man begetting his likeness,<br>On his own divided image.<br>3. A time passed over, the Eternals<br>Began to erect the tent;<br>When Enitharmon sick,<br>Felt a Worm within her womb.<br>4. Yet helpless it lay like a Worm<br>In the trembling womb<br>To be moulded into existence<br>5. All day the worm lay on her bosom<br>All night within her womb<br>The worm lay till it grew to a ser-<br>-pent<br>With dolorous hissings & poisons<br>Round Enitharmons loins folding,<br>6, Coild within Enitharmons womb<br>The serpent grew casting its scales"
urizen.f.illbk.18,urizen.a.illbk.19,"With sharp pangs the hissings began<br>To change to a grating cry,<br>Many sorrows and dismal throes"
urizen.f.illbk.18,urizen.a.illbk.19,"Many forms of fish, bird & beast<br>Brought forth an Infant form<br>Where was a worm before.<br>7. The Eternals their tent finished<br>Alarm'd with these gloomy visions<br>When Enitharmon groaning<br>Produc'd a man Child to the light,<br>8. A shriek ran thro' Eternity:<br>And a paralytic stroke;<br>At the birth of the Human shadow.<br>9. Delving earth in his resistless<br>way;<br>Howling, the Child with fierce flames<br>Issu'd from Enitharmon,<br>10. The Eternals, closed the tent<br>They beat down the stakes the cords"
urizen.f.illbk.18,urizen.b.illbk.20,"They call'd her Pity, and fled<br>11. ""Spread a Tent. with strong cur-<br>-tains around them<br>""Let cords & stakes bind in the Void<br>That Eternals may no more behold them""<br>12, They began to weave curtains of<br>darkness<br>They erected large pillars round the Void<br>With golden hooks fastend in the pillars<br>With infinite labour the Eternals<br>A woof wove. and called it Science<br>Chap: VI.<br>1. But Los saw the Female & pitied<br>He embrac'd her, she wept, she refus'd<br>In perverse and cruel delight<br>She fled from his arms"
urizen.f.illbk.18,urizen.b.illbk.20,"yet he followd<br>2. Eternity shudder'd when they saw.<br>Man begetting his likeness,<br>On his own divided image.<br>3. A time passed over, the Eternals<br>Began to erect the tent;<br>When Enitharmon sick,<br>Felt a Worm within her womb,<br>4. Yet helpless it lay like a Worm<br>In the trembling womb<br>To be moulded into existence<br>5. All day the worm lay on her bosom<br>All night within her womb<br>The worm lay till it grew to a ser-<br>-pent<br>With dolorous hissings & poisons<br>Round Enitharmons loins folding,<br>6, Coild within Enitharmons womb<br>The serpent grew casting its scales"
urizen.f.illbk.18,urizen.b.illbk.20,"With sharp pangs the hissings began<br>To change to a grating cry,<br>Many sorrows and dismal throes.<br>Many forms of fish, bird & beast<br>Brought forth an Infant form<br>Where was a worm before.<br>7. The Eternals their tent finished<br>Alarm'd with these gloomy visions<br>When Enitharmon groaning<br>Produc'd a man Child to the light,<br>8. A shriek ran thro' Eternity:<br>And a paralytic stroke"
urizen.f.illbk.18,urizen.b.illbk.20,"At the birth of the Human shadow.<br>9. Delving earth in his resistless<br>way"
urizen.f.illbk.18,urizen.b.illbk.20,"Howling, the Child with fierce flames<br>Issu'd from Enitharmon.<br>10. The Eternals, closed the tent<br>They beat down the stakes the cords"
urizen.f.illbk.18,urizen.d.illbk.17,"They call'd her Pity, and fled<br>11. ""Spread a Tent. with strong cur"
urizen.f.illbk.18,urizen.d.illbk.17,"tains around them<br>""Let cords & stakes bind in the Void<br>That Eternals may no more behold them""<br>12. They began to weave curtains of<br>darkness<br>They erected large pillars round the Void<br>With golden hooks fasten"
urizen.f.illbk.18,urizen.d.illbk.17,"d in the pillars<br>With infinite labour the Eternals<br>A woof wove. and called it Science<br>Chap: VI.<br>1. But Los saw the Female & pitied<br>He embrac'd her, she wept, she refus"
urizen.f.illbk.18,urizen.d.illbk.17,"d<br>In perverse and cruel delight<br>She fled from his arms"
urizen.f.illbk.18,urizen.d.illbk.17,"yet he followd<br>2. Eternity shudder'd when they saw.<br>Man begetting his likeness.<br>On his own divided image.<br>3, A time passed over, the Eternals<br>Began to erect the tent;<br>When Enitharmon sick,<br>Felt a Worm within her womb.<br>4"
urizen.f.illbk.18,urizen.d.illbk.17,"Yet helpless it lay like a Worm<br>In the trembling womb<br>To be moulded into existence<br>5. All day the worm lay on her bosom<br>All night within her womb<br>The worm lay till it grew to a ser-<br>-pent<br>With dolorous hissings & poisons<br>Round Enitharmons loins folding,<br>6, Coild within Enitharmons womb<br>The serpent grew casting its scales<br>With sharp pangs the hissings began<br>To change to a grating cry,<br>Many sorrows and dismal throes"
urizen.f.illbk.18,urizen.d.illbk.17,"Many forms of fish, bird & beast<br>Brought forth an Infant form<br>Where was a worm before.<br>7. The Eternals their tent finished<br>Alarm'd with these gloomy visions<br>When Enitharmon groaning<br>Produc'd a man Child to the light.<br>8. A shriek ran thro' Eternity:<br>And a paralytic stroke;<br>At the birth of the Human shadow"
urizen.f.illbk.18,urizen.d.illbk.17,"9. Delving earth in his resistless<br>way;<br>Howling, the Child with fierce flames<br>Issu'd from Enitharmon.<br>10. The Eternals, closed the tent<br>They beat down the stakes the cords"
mhh.c.illbk.15,mhh.d.illbk.15,"A Memorable Fancy<br>I was in a Printing house in Hell & saw the <br>method in which knowledge is transmitted from gene- <br>-ration to generation.<br>In the first chamber was a Dragon-Man, clear- <br>-ing away the rubbish from a caves mouth; within, a <br>number of Dragons were hollowing the cave,<br>In the second chamber was a Viper folding round <br>the rock & the cave, and others adorning it with gold <br>silver and precious stones.<br>In the third chamber was an Eagle with wings <br>and feathers of air, he caused the inside of the cave <br>to be infinite, around were numbers of Eagle like <br>men, who built palaces in the immense cliffs.<br>In the fourth chamber were Lions of flaming fire <br>raging around & melting the metals into living fluids.<br>In the fifth chamber were Unnam'd forms, which <br>cast the metals into the expanse.<br>There they were reciev'd by Men who occupied <br>the sixth chamber, and took the forms of books & <br>were arranged in libraries"
mhh.c.illbk.15,mhh.g.illbk.12,"A Memorable Fancy<br>I was in a Printing house in Hell & saw the <br>method in which knowledge is transmitted from gene- <br>-ration to generation.<br>In the first chamber was a Dragon-Man, clear- <br>-ing away the rubbish from a caves mouth; within, a <br>number of Dragons were hollowing the cave,<br>In the second chamber was a Viper folding round <br>the rock & the cave, and others adorning it with gold <br>silver and precious stones.<br>In the third chamber was an Eagle with wings <br>and feathers of air, he caused the inside of the cave <br>to be infinite, around were numbers of Eagle like <br>men, who built palaces in the immense cliffs.<br>In the fourth chamber were Lions of flaming fire <br>raging around & melting the metals into living fluids.<br>In the fifth chamber were Unnam'd forms, which <br>cast the metals into the expanse.<br>There they were reciev'd by Men who occupied <br>the sixth chamber, and took the forms of books & <br>were arranged in libraries"
mhh.c.illbk.15,mhh.e.illbk.15,"A Memorable Fancy<br>I was in a Printing house in Hell & saw the <br>method in which knowledge is transmitted from gene- <br>-ration to generation.<br>In the first chamber was a Dragon-Man, clear- <br>-ing away the rubbish from a caves mouth; within, a <br>number of Dragons were hollowing the cave,<br>In the second chamber was a Viper folding round <br>the rock & the cave, and others adorning it with gold <br>silver and precious stones.<br>In the third chamber was an Eagle with wings <br>and feathers of air, he caused the inside of the cave <br>to be infinite, around were numbers of Eagle like <br>men, who built palaces in the immense cliffs.<br>In the fourth chamber were Lions of flaming fire <br>raging around & melting the metals into living fluids.<br>In the fifth chamber were Unnam'd forms, which <br>cast the metals into the expanse.<br>There they were reciev'd by Men who occupied <br>the sixth chamber, and took the forms of books & <br>were arranged in libraries"
mhh.c.illbk.15,mhh.i.illbk.15,"A Memorable Fancy<br>I was in a Printing house in Hell & saw the <br>method in which knowledge is transmitted from gene- <br>-ration to generation.<br>In the first chamber was a Dragon-Man, clear- <br>-ing away the rubbish from a caves mouth; within, a <br>number of Dragons were hollowing the cave,<br>In the second chamber was a Viper folding round <br>the rock & the cave, and others adorning it with gold <br>silver and precious stones.<br>In the third chamber was an Eagle with wings <br>and feathers of air, he caused the inside of the cave <br>to be infinite, around were numbers of Eagle like <br>men, who built palaces in the immense cliffs.<br>In the fourth chamber were Lions of flaming fire <br>raging around & melting the metals into living fluids.<br>In the fifth chamber were Unnam'd forms, which <br>cast the metals into the expanse.<br>There they were reciev'd by Men who occupied <br>the sixth chamber, and took the forms of books & <br>were arranged in libraries"
mhh.c.illbk.15,mhh.h.illbk.15,"A Memorable Fancy<br>I was in a Printing house in Hell & saw the <br>method in which knowledge is transmitted from gene"
mhh.c.illbk.15,mhh.h.illbk.15,"ration to generation.<br>In the first chamber was a Dragon-Man, clear- <br>-ing away the rubbish from a caves mouth; within, a <br>number of Dragons were hollowing the cave,<br>In the second chamber was a Viper folding round <br>the rock & the cave, and others adorning it with gold <br>silver and precious stones.<br>In the third chamber was an Eagle with wings <br>and feathers of air, he caused the inside of the cave <br>to be infinite, around were numbers of Eagle like <br>men, who built palaces in the immense cliffs.<br>In the fourth chamber were Lions of flaming fire <br>raging around & melting the metals into living fluids.<br>In the fifth chamber were Unnam'd forms, which <br>cast the metals into the expanse.<br>There they were reciev'd by Men who occupied <br>the sixth chamber, and took the forms of books & <br>were arranged in libraries"
